697710	-0.340755224	41615.45432
698730	-0.349496365	41615.46612
699730	-0.332014322	41615.4777
700730	-0.305790901	41615.48927
701750	-0.297049761	41615.50108
702750	-0.27956748	41615.51265
703750	-0.27956748	41615.52422
704750	-0.288308621	41615.5358
705770	-0.332014322	41615.5476
706770	-0.27956748	41615.55918
707770	-0.244603157	41615.57075
708770	-0.262085438	41615.58233
709790	-0.235862017	41615.59413
710790	-0.13970995	41615.60571
711790	-0.262085438	41615.61728
712810	-0.244603157	41615.62909
713810	-0.165933132	41615.64066
714810	-0.192156553	41615.65223
715810	-0.192156553	41615.66381
716830	-0.183415413	41615.67561
717830	-0.192156553	41615.68719
718830	-0.174674273	41615.69876
719850	-0.253344297	41615.71057
720850	-0.297049761	41615.72214
721850	-0.332014322	41615.73372
722850	-0.358237505	41615.74529
723870	-0.349496365	41615.75709
724870	-0.366978645	41615.76867
725870	-0.340755224	41615.78024
726890	-0.314532042	41615.79205
727890	-0.297049761	41615.80362
728890	-0.340755224	41615.8152
729890	-0.349496365	41615.82677
730910	-0.253344297	41615.83858
731910	-0.270826578	41615.85015
732910	-0.209638834	41615.86172
733910	-0.165933132	41615.8733
734930	-0.096004248	41615.8851
735930	-0.096004248	41615.89668
736930	-0.078522205	41615.90825
737950	-0.008593321	41615.92006
738950	0.061335564	41615.93163
739950	0.227416515	41615.94321
740950	0.437203169	41615.95478
741970	0.603284121	41615.96659
742970	0.58580184	41615.97816
743970	0.612025023	41615.98973
744970	0.524614096	41616.00131
745970	0.402238607	41616.01288
746970	0.358533144	41616.02446
747970	0.227416515	41616.03603
748990	0.279863119	41616.04784
749990	0.402238607	41616.05941
750990	0.568319559	41616.07098
751990	0.638248682	41616.08256
753010	0.620766401	41616.09436
754010	0.524614096	41616.10594
755010	0.227416515	41616.11751
756030	-0.026075602	41616.12932
757030	-0.14845109	41616.14089
758030	-0.165933132	41616.15247
759030	-0.183415413	41616.16404
760050	-0.157191992	41616.17584
761050	-0.200897694	41616.18742
762050	-0.174674273	41616.19899
763070	-0.192156553	41616.2108
764070	-0.244603157	41616.22237
765070	-0.244603157	41616.23395
766070	-0.262085438	41616.24552
767090	-0.270826578	41616.25733
768090	-0.209638834	41616.2689
769090	0.052594423	41616.28047
770110	0.140005589	41616.29228
771110	0.192452192	41616.30385
772110	0.218675375	41616.31543
773110	0.218675375	41616.327
774130	0.271121979	41616.33881
775130	0.262381077	41616.35038
776130	0.2973454	41616.36196
777130	0.323568583	41616.37353
778150	0.419720888	41616.38534
779150	0.384756327	41616.39691
780150	0.393497706	41616.40848
781170	0.402238607	41616.42029
782170	0.419720888	41616.43186
783170	0.47216773	41616.44344
784170	0.463426352	41616.45501
785190	0.437203169	41616.46682
786190	0.402238607	41616.47839
787190	0.30608654	41616.48997
788210	0.026371241	41616.50177
789210	-0.078522205	41616.51334
790210	-0.13970995	41616.52492
791210	-0.157191992	41616.53649
792230	-0.200897694	41616.5483
793230	-0.157191992	41616.55987
794230	-0.174674273	41616.57145
795230	-0.174674273	41616.58302
796250	-0.130968809	41616.59483
797250	-0.13970995	41616.6064
798250	-0.13970995	41616.61797
799270	-0.122227669	41616.62978
800270	-0.13970995	41616.64135
801270	-0.13970995	41616.65293
802270	-0.174674273	41616.6645
803290	-0.218379736	41616.67631
804290	-0.218379736	41616.68788
805290	-0.244603157	41616.69946
806310	-0.253344297	41616.71126
807310	-0.270826578	41616.72284
808310	-0.253344297	41616.73441
809310	-0.270826578	41616.74598
810330	-0.270826578	41616.75779
811330	-0.270826578	41616.76936
812330	-0.244603157	41616.78094
813350	-0.253344297	41616.79274
814350	-0.262085438	41616.80432
815350	-0.253344297	41616.81589
816350	-0.270826578	41616.82747
817370	-0.244603157	41616.83927
818370	-0.244603157	41616.85084
819370	-0.235862017	41616.86242
820370	-0.174674273	41616.87399
821390	-0.209638834	41616.8858
822390	-0.218379736	41616.89737
823390	-0.227120876	41616.90895
824410	-0.200897694	41616.92075
825410	-0.14845109	41616.93233
826410	-0.113486528	41616.9439
827410	-0.087263346	41616.95547
828430	-0.026075602	41616.96728
829430	-0.008593321	41616.97885
830430	0.122523308	41616.99043
831430	0.148746729	41617.002
832430	0.218675375	41617.01358
833430	0.367274046	41617.02515
834430	0.393497706	41617.03672
835450	0.463426352	41617.04853
836450	0.533355475	41617.0601
837450	0.577060938	41617.07168
838450	1.022857428	41617.08325
839470	0.419720888	41617.09506
840470	0.061335564	41617.10663
841470	0.035112143	41617.11821
842490	0.096299887	41617.13001
843490	0.332309961	41617.14159
844490	0.690695047	41617.15316
845490	0.419720888	41617.16473
846510	0.00014782	41617.17654
847510	-0.122227669	41617.18811
848510	-0.209638834	41617.19969
849530	-0.218379736	41617.21149
850530	-0.244603157	41617.22307
851530	-0.218379736	41617.23464
852530	-0.157191992	41617.24622
853550	-0.104745388	41617.25802
854550	0.026371241	41617.26959
855550	0.061335564	41617.28117
856570	0.157487631	41617.29297
857570	0.646989584	41617.30455
858570	0.987892866	41617.31612
859570	1.119009256	41617.3277
860590	1.180197001	41617.3395
861590	1.188938379	41617.35108
862590	1.04908061	41617.36265
863590	0.376015425	41617.37422
864610	-0.026075602	41617.38603
865610	-0.13970995	41617.3976
866610	-0.297049761	41617.40918
867630	-0.14845109	41617.42098
868630	-0.069781065	41617.43256
869630	-0.008593321	41617.44413
870630	-0.017334461	41617.45571
871650	-0.052298784	41617.46751
872650	-0.314532042	41617.47909
873650	-0.375719786	41617.49066
874670	-0.384460926	41617.50247
875670	-0.419425249	41617.51404
876670	-0.410684109	41617.52561
877670	-0.393202066	41617.53719
878690	-0.349496365	41617.54899
879690	-0.375719786	41617.56057
880690	-0.410684109	41617.57214
881710	-0.410684109	41617.58395
882710	-0.410684109	41617.59552
883710	-0.375719786	41617.60709
884710	-0.332014322	41617.61867
885730	-0.314532042	41617.63047
886730	-0.27956748	41617.64205
887730	-0.288308621	41617.65362
